FEATURE,FEATURE2,NAME,POP 2010,COUNTY,COUNTY FIPS,STATE,STATE FIPS,LATITUDE,LONGITUDE
Civil,-999,Woodland,425,Barry,015,MI,26,42.7267014,-85.1336129
Civil,-999,Homer,549,Dakota,043,NE,31,42.3216611,-96.4894782
Civil,-999,German Valley,463,Stephenson,177,IL,17,42.2155786,-89.4734459
Civil,-999,Machesney Park,23499,Winnebago,201,IL,17,42.3472406,-89.0389956
Civil,-999,Bannockburn,1583,Lake,097,IL,17,42.1933581,-87.8664579
Civil,-999,Bloomingdale,454,Van Buren,159,MI,26,42.3828129,-85.9569675
Civil,-999,Schoolcraft,1525,Kalamazoo,077,MI,26,42.1142107,-85.6377776
Civil,-999,Berkeley,5209,Cook,031,IL,17,41.8889194,-87.9033956
Civil,-999,Lansing,28331,Cook,031,IL,17,41.5647575,-87.538931
Civil,-999,Forest Park,14167,Cook,031,IL,17,41.8794758,-87.81367
Civil,-999,McCook,228,Cook,031,IL,17,41.7978095,-87.8447798
Civil,-999,Stone Park,4946,Cook,031,IL,17,41.9055862,-87.8836732
Civil,-999,Colon,1173,Saint Joseph,149,MI,26,41.9583823,-85.3249817
Civil,-999,West Brooklyn,142,Lee,103,IL,17,41.6928094,-89.1470351
Civil,-999,Reynolds,539,Rock Island,161,IL,17,41.3297558,-90.670416
Civil,-999,Wayne,887,Wood,173,OH,39,41.3014415,-83.4735393
Civil,-999,Weston,1590,Wood,173,OH,39,41.344774,-83.7971603
Civil,-999,Sutherland,1286,Lincoln,111,NE,31,41.1569398,-101.1262683
Civil,-999,Farwell,122,Howard,093,NE,31,41.2155676,-98.6281299
Civil,-999,Litchfield,262,Sherman,163,NE,31,41.1575093,-99.1556476
Civil,-999,Windham,2209,Portage,133,OH,39,41.2350562,-81.0492611
Civil,-999,Giltner,352,Hamilton,081,NE,31,40.7739007,-98.1536672
Civil,-999,Emington,117,Livingston,105,IL,17,40.9697547,-88.3581096
Civil,-999,Hills and Dales,221,Stark,151,OH,39,40.82978,-81.4448384
Civil,-999,Minerva,3720,Stark,151,OH,39,40.7297817,-81.1053764
Civil,-999,Peoria Heights,6156,Peoria,143,IL,17,40.7472594,-89.5739845
Civil,-999,Congerville,474,Woodford,203,IL,17,40.6169813,-89.2042501
Civil,-999,Avon,799,Fulton,057,IL,17,40.6642065,-90.4348506
Civil,-999,London Mills,392,Fulton,057,IL,17,40.7105947,-90.2662355
Civil,-999,Norman,43,Kearney,099,NE,31,40.4797369,-98.7922971
Civil,-999,Dennison,2655,Tuscarawas,157,OH,39,40.3933994,-81.3337215
Civil,-999,Blythedale,193,Harrison,081,MO,29,40.4752789,-93.9268947
Civil,-999,West Mansfield,682,Logan,091,OH,39,40.4020003,-83.5452051
Civil,-999,Magnetic Springs,268,Union,159,OH,39,40.3528377,-83.2613063
Civil,-999,Muncie,146,Vermilion,183,IL,17,40.1155911,-87.844751
Civil,-999,Hopedale,950,Harrison,067,OH,39,40.3253452,-80.901201
Civil,-999,Hardy,159,Nuckolls,129,NE,31,40.0089018,-97.9269874
Civil,-999,Nora,21,Nuckolls,129,NE,31,40.1616768,-97.9703189
Civil,-999,Belvidere,48,Thayer,169,NE,31,40.2519471,-97.5578197
Civil,-999,Daykin,166,Jefferson,095,NE,31,40.3222242,-97.2986525
Civil,-999,Steele City,61,Jefferson,095,NE,31,40.0377816,-97.0247529
Civil,-999,Latham,380,Logan,107,IL,17,39.9686517,-89.1623092
Civil,-999,Mechanicsburg,1644,Champaign,021,OH,39,40.0720039,-83.5563133
Civil,-999,North Lewisburg,1490,Champaign,021,OH,39,40.2231134,-83.557427
Civil,-999,Big Lake,159,Holt,087,MO,29,40.0819429,-95.3499789
Civil,-999,Quaker City,502,Guernsey,059,OH,39,39.9700707,-81.2992798
Civil,-999,Old Washington,279,Guernsey,059,OH,39,40.0386822,-81.4445621
Civil,-999,Potsdam,288,Miami,109,OH,39,39.9633855,-84.4174489
Civil,-999,New Concord,2491,Muskingum,119,OH,39,39.9936837,-81.7340168
Civil,County Seat,New Lexington,4731,Perry,127,OH,39,39.7139579,-82.2084805
Civil,-999,Darbyville,222,Pickaway,129,OH,39,39.6970065,-83.1137983
Civil,-999,Glasgow,141,Scott,171,IL,17,39.5506029,-90.4801247
Civil,-999,Jewett,223,Cumberland,035,IL,17,39.2078171,-88.2458744
Civil,-999,Vandiver,71,Audrain,007,MO,29,39.1630957,-91.8435026
Civil,-999,Coalton,479,Jackson,079,OH,39,39.1136826,-82.6112746
Civil,-999,Hartford,1429,Madison,119,IL,17,38.8333815,-90.09594
Civil,-999,Riverview,2856,Saint Louis,189,MO,29,38.7478279,-90.2114995
Civil,-999,Twin Oaks,392,Saint Louis,189,MO,29,38.5647758,-90.4965103
Civil,-999,Proctorville,574,Lawrence,087,OH,39,38.4370282,-82.3770959
Civil,-999,Sandoval,1274,Marion,121,IL,17,38.6156043,-89.1142343
Civil,-999,Shiloh,12651,Saint Clair,163,IL,17,38.5614383,-89.8973233
Civil,-999,Golden Gate,68,Wayne,191,IL,17,38.3594924,-88.2042078
Civil,-999,Du Bois,205,Washington,189,IL,17,38.223939,-89.2123011
Civil,-999,Enfield,596,White,193,IL,17,38.0994913,-88.3375447
Civil,-999,Vista,54,Saint Clair,185,MO,29,37.9883649,-93.6640972
Civil,-999,Saint Cloud,41,Crawford,055,MO,29,38.168659,-91.2176436
Civil,-999,Cypress,234,Johnson,087,IL,17,37.3650516,-89.0181271
Civil,-999,Joppa,360,Massac,127,IL,17,37.2064423,-88.8447822
Civil,-999,Thebes,436,Alexander,003,IL,17,37.2208838,-89.4609209
Census,-999,Druid Hills,14568,DeKalb,089,GA,13,33.7803832,-84.336036
Census,-999,Escatawpa,3722,Jackson,059,MS,28,30.4404767,-88.5436276
Civil,-999,Elsmere,8451,Kenton,117,KY,21,39.0125608,-84.6046663
Civil,-999,Fort Mitchell,8207,Kenton,117,KY,21,39.04264309,-84.56417707
Civil,County Seat,Grayson,4217,Carter,043,KY,21,38.3325812,-82.9485023
Civil,-999,Forest Hills,444,Jefferson,111,KY,21,38.2153476,-85.5857931
Civil,-999,Fleming-Neon,770,Letcher,133,KY,21,37.192325,-82.7057126
Civil,-999,Adairville,852,Logan,141,KY,21,36.6675425,-86.8519417
Census,-999,Helenwood,865,Scott,151,TN,47,36.4298002,-84.5441058
Civil,County Seat,Bentonville,35301,Benton,007,AR,05,36.3728538,-94.2088172
Civil,-999,Bethel Heights,2372,Benton,007,AR,05,36.2142438,-94.1293698
Civil,-999,Evening Shade,432,Sharp,135,AR,05,36.071737,-91.6193075
Civil,-999,Gassville,2078,Baxter,005,AR,05,36.2831238,-92.4940505
Census,-999,Gray,1222,Washington,179,TN,47,36.4198258,-82.4765352
Civil,-999,Burlington,49963,Alamance,001,NC,37,36.0956918,-79.4377991
Civil,-999,Farmington,5974,Washington,143,AR,05,36.0420248,-94.2471515
Civil,County Seat,Blytheville,15620,Mississippi,093,AR,05,35.9272953,-89.9189754
Civil,-999,Dyer,876,Crawford,033,AR,05,35.492309,-94.1377058
Census,-999,Brogden,2633,Wayne,191,NC,37,35.2926631,-78.0344334
Civil,-999,Beebe,7315,White,145,AR,05,35.0706424,-91.8795856
Census,-999,Balfour,1187,Henderson,089,NC,37,35.3465056,-82.4720641
Civil,-999,Earle,2414,Crittenden,035,AR,05,35.2750871,-90.4667694
Census,-999,Sewanee,2311,Franklin,051,TN,47,35.2031373,-85.9210899
Census,-999,Keener,567,Sampson,163,NC,37,35.1071107,-78.3186106
Census,-999,Sans Souci,7869,Greenville,045,SC,45,34.8778952,-82.4240114
Census,-999,Newport,4136,York,091,SC,45,34.9898644,-81.1009092
Census,-999,Arial,2543,Pickens,077,SC,45,34.8459487,-82.641522
Census,-999,Hazel Green,3630,Madison,089,AL,01,34.9323102,-86.5719384
Civil,-999,Fairmount,720,Gordon,129,GA,13,34.4362013,-84.6999346
Census,-999,Winnsboro Mills,1898,Fairfield,039,SC,45,34.3618128,-81.0853667
Civil,County Seat,Elberton,4653,Elbert,105,GA,13,34.1112226,-82.8670839
Census,-999,Rembert,306,Sumter,085,SC,45,34.0957087,-80.533415
Civil,-999,Auburn,6887,Barrow,013,GA,13,34.0137179,-83.8276759
Census,-999,Modoc,218,McCormick,065,SC,45,33.7334635,-82.2056768
Census,-999,Tucker,27581,DeKalb,089,GA,13,33.8545479,-84.2171424
Census,-999,Standing Pine,504,Leake,079,MS,28,32.6737479,-89.4334015
Civil,-999,Garfield,201,Emanuel,107,GA,13,32.649885,-82.098175
Civil,-999,Byron,4512,Peach,225,GA,13,32.6537561,-83.7596295
Civil,-999,Guyton,1684,Effingham,103,GA,13,32.3363045,-81.3914992
Census,-999,Nellieburg,1414,Lauderdale,075,MS,28,32.4068092,-88.7772699
Civil,County Seat,Ellaville,1812,Schley,249,GA,13,32.2382139,-84.3090798
Civil,-999,Garden City,8778,Chatham,051,GA,13,32.1143715,-81.1540013
Civil,-999,Bunkie,4171,Avoyelles,009,LA,22,30.9532472,-92.1826258
Civil,-999,Foley,14618,Baldwin,003,AL,01,30.4065868,-87.6835974
Census,-999,Big Point,611,Jackson,059,MS,28,30.5868621,-88.4819601
Census,-999,Kiln,2238,Hancock,045,MS,28,30.4090829,-89.4350519
Census,-999,Cecilia,1980,Saint Martin,099,LA,22,30.3371419,-91.8531715
Census,-999,Belle Rose,1902,Assumption,007,LA,22,30.0504778,-91.0414892
Census,-999,Schriever,6853,Terrebonne,109,LA,22,29.7421537,-90.8103705
Census,-999,Yalaha,1364,Lake,069,FL,12,28.7386038,-81.8086893
Census,-999,Lake Panasoffkee,3551,Sumter,119,FL,12,28.75309519,-82.10637959
Census,-999,Sharpes,3411,Brevard,009,FL,12,28.4322252,-80.7600541
Census,-999,Loughman,2680,Polk,105,FL,12,28.2419575,-81.5667404
Civil,-999,Dunedin,35321,Pinellas,103,FL,12,28.0197404,-82.7717684
Civil,County Seat,Fort Pierce,41590,Saint Lucie,111,FL,12,27.4467056,-80.3256056
Census,-999,Indiantown,6083,Martin,085,FL,12,27.0272756,-80.4856083
Census,-999,Port Charlotte,54392,Charlotte,015,FL,12,26.9761707,-82.0906448
Census,-999,Fort Myers Shores,5487,Lee,071,FL,12,26.7092357,-81.7459159
Civil,-999,Aventura,35762,Miami-Dade,086,FL,12,25.9564812,-80.1392121
Civil,-999,Island,458,McLean,149,KY,21,37.445046,-87.1438853
Civil,County Seat,Jamestown,1794,Russell,207,KY,21,36.98479,-85.06301
Civil,-999,Diamond City,782,Boone,009,AR,05,36.464511,-92.9201731
Civil,-999,College City,455,Lawrence,075,AR,05,36.1253469,-90.9392867
Civil,-999,Humboldt,8452,Gibson,053,TN,47,35.8197917,-88.9158953
Civil,County Seat,Ripley,8445,Lauderdale,097,TN,47,35.7453552,-89.5297973
Civil,County Seat,Dayton,7191,Rhea,143,TN,47,35.4939587,-85.0124535
Civil,-999,Cedarville,1394,Crawford,033,AR,05,35.5698087,-94.3668792
Civil,County Seat,Russellville,27920,Pope,115,AR,05,35.2784173,-93.1337856
Civil,-999,Lakeland,12430,Shelby,157,TN,47,35.2306435,-89.7403606
Civil,-999,Henagar,2344,DeKalb,049,AL,01,34.635084,-85.7671936
Civil,County Seat,Dahlonega,5242,Lumpkin,187,GA,13,34.5325938,-83.98491
Civil,County Seat,Newberry,10277,Newberry,071,SC,45,34.2745833,-81.6187179
Civil,-999,Horatio,1044,Sevier,133,AR,05,33.9384482,-94.3571494
Civil,County Seat,Okolona,2692,Chickasaw,017,MS,28,34.001778,-88.7553294
Civil,-999,Crawford,832,Oglethorpe,221,GA,13,33.8828954,-83.154596
Civil,County Seat,Crawfordville,534,Taliaferro,265,GA,13,33.5540209,-82.8959785
Civil,County Seat,Orangeburg,13964,Orangeburg,075,SC,45,33.4918203,-80.8556476
Civil,-999,Montevallo,6323,Shelby,117,AL,01,33.1006746,-86.8641558
Civil,-999,Norphlet,844,Union,139,AR,05,33.3159585,-92.6629349
Civil,-999,Hogansville,3060,Troup,285,GA,13,33.1731769,-84.914936
Civil,County Seat,Rolling Fork,2143,Sharkey,125,MS,28,32.9065168,-90.8781567
Civil,County Seat,Opelika,26477,Lee,081,AL,01,32.6454116,-85.3782795
Civil,-999,Richland,6912,Rankin,121,MS,28,32.2390366,-90.1584207
Civil,County Seat,Leesburg,2896,Lee,177,GA,13,31.7321156,-84.1707423
Civil,County Seat,Natchez,15792,Adams,001,MS,28,31.5604442,-91.403171
Civil,-999,Robertsdale,5276,Baldwin,003,AL,01,30.5538048,-87.7119324
Civil,County Seat,Homerville,2456,Clinch,065,GA,13,31.0365983,-82.7470849
Civil,-999,Pavo,627,Brooks,027,GA,13,30.959912,-83.7379458
Civil,-999,Coolidge,525,Thomas,275,GA,13,31.0112991,-83.8662821
Civil,County Seat,DeLand,27031,Volusia,127,FL,12,29.028318,-81.3031179
Civil,-999,Lake Wales,14225,Polk,105,FL,12,27.9014133,-81.5859099
Civil,-999,Coconut Creek,52909,Broward,011,FL,12,26.2517482,-80.1789351
Civil,-999,North Bay Village,7137,Miami-Dade,086,FL,12,25.8462075,-80.1539351
Civil,-999,South Shore,1122,Greenup,089,KY,21,38.72091,-82.9582284
Civil,County Seat,Winchester,18368,Clark,049,KY,21,37.990079,-84.1796503
Civil,-999,West Point,797,Hardin,093,KY,21,37.9995164,-85.9435746
Civil,County Seat,Salyersville,1883,Magoffin,153,KY,21,37.7525922,-83.0687816
Civil,-999,McHenry,388,Ohio,183,KY,21,37.3819907,-86.9224934
Civil,County Seat,Liberty,2168,Casey,045,KY,21,37.3184064,-84.9393979
Civil,County Seat,Smithland,301,Livingston,139,KY,21,37.1389445,-88.4033716
Civil,-999,Woodburn,355,Warren,227,KY,21,36.8425406,-86.527494
Civil,-999,White House,10255,Sumner,165,TN,47,36.4703232,-86.6513845
Civil,County Seat,Yellville,1204,Marion,089,AR,05,36.2261815,-92.6848876
Civil,County Seat,Ashland City,4541,Cheatham,021,TN,47,36.2742207,-87.0641699
Civil,County Seat,Hertford,2143,Perquimans,143,NC,37,36.190158,-76.4660519
Civil,-999,Aulander,895,Bertie,015,NC,37,36.2296005,-77.1141282
Civil,-999,Belhaven,1688,Beaufort,013,NC,37,35.5401653,-76.6229874
Civil,-999,Locust,2930,Stanly,167,NC,37,35.2598655,-80.4253426
Civil,-999,Seneca,8102,Oconee,073,SC,45,34.6856556,-82.9532036
Civil,-999,Sheffield,9039,Colbert,033,AL,01,34.7650887,-87.6986407
Civil,County Seat,Wilmington,106476,New Hanover,129,NC,37,34.2257256,-77.9447102
Civil,-999,Arcadia Lakes,861,Richland,079,SC,45,34.0537651,-80.9612008
Civil,County Seat,Water Valley,3392,Yalobusha,161,MS,28,34.1514989,-89.6314736
Civil,-999,Statham,2408,Barrow,013,GA,13,33.9651127,-83.596555
Civil,-999,Beaverton,201,Lamar,075,AL,01,33.9312162,-88.0203075
Civil,-999,Bodcaw,138,Nevada,099,AR,05,33.5584518,-93.4071178
Civil,-999,Belk,215,Fayette,057,AL,01,33.647611,-87.9314109
Civil,-999,Wilmar,511,Drew,043,AR,05,33.6289971,-91.9315237
Civil,County Seat,Sparta,1400,Hancock,141,GA,13,33.2757006,-82.9762589
Civil,County Seat,Benton,1948,Bossier,015,LA,22,32.6948677,-93.7418454
Civil,-999,Tallassee,4819,Elmore,051,AL,01,32.5359683,-85.8932923
Civil,-999,Byromville,546,Dooly,093,GA,13,32.2021071,-83.9085132
Civil,County Seat,Savannah,136286,Chatham,051,GA,13,32.0835407,-81.0998342
Civil,-999,Heidelberg,718,Jasper,061,MS,28,31.8868224,-88.9839419
Civil,-999,Babbie,603,Covington,039,AL,01,31.2796139,-86.3255085
Civil,-999,Boyce,1004,Rapides,079,LA,22,31.3904558,-92.6693132
Civil,County Seat,Marksville,5702,Avoyelles,009,LA,22,31.1279652,-92.0662356
Civil,-999,Abita Springs,2365,Saint Tammany,103,LA,22,30.4785257,-90.0375755
Civil,-999,Waldo,1015,Alachua,001,FL,12,29.7896882,-82.1673248
Civil,-999,Zephyrhills,13288,Pasco,101,FL,12,28.2336196,-82.1811947
Civil,-999,Saint Cloud,35183,Osceola,097,FL,12,28.2489016,-81.2811801
Civil,-999,Haverhill,1873,Palm Beach,099,FL,12,26.6911767,-80.1200433
Civil,-999,Woodland,809,Northampton,131,NC,37,36.3315434,-77.2127436
Civil,-999,Gleason,1445,Weakley,183,TN,47,36.2136731,-88.6125545
Civil,-999,Hassell,84,Martin,117,NC,37,35.907936,-77.2785755
Civil,-999,Franklinville,1164,Randolph,151,NC,37,35.7437485,-79.6922501
Civil,-999,Midland,3073,Cabarrus,025,NC,37,35.2273656,-80.5006219
Civil,-999,Cramerton,4165,Gaston,071,NC,37,35.2387504,-81.0750757
Civil,-999,Milledgeville,265,McNairy,109,TN,47,35.3728554,-88.3675416
Civil,-999,Estill Springs,2055,Franklin,051,TN,47,35.2706372,-86.1280417
Civil,-999,Jonesville,911,Union,087,SC,45,34.8359651,-81.6809327
Civil,-999,Lockhart,488,Union,087,SC,45,34.7865238,-81.4620402
Civil,-999,North Courtland,632,Lawrence,079,AL,01,34.6848486,-87.30925166
Civil,-999,Norman,378,Montgomery,097,AR,05,34.4550997,-93.6801914
Civil,-999,Como,1279,Panola,107,MS,28,34.5106609,-89.9398117
Civil,-999,Kure Beach,2012,New Hanover,129,NC,37,33.9968399,-77.9072081
Civil,-999,Ozan,85,Hempstead,057,AR,05,33.8478925,-93.7190695
Civil,-999,Tinsman,54,Calhoun,013,AR,05,33.629832,-92.3551494
Civil,County Seat,Carrollton,190,Carroll,015,MS,28,33.5081773,-89.9203608
Civil,-999,Garland,242,Miller,091,AR,05,33.3629029,-93.7099012
Civil,-999,Mooringsport,793,Caddo,017,LA,22,32.6876455,-93.961015
Civil,-999,Florence,4141,Rankin,121,MS,28,32.1534836,-90.1311971
Civil,-999,Wisner,964,Franklin,041,LA,22,31.9809913,-91.6556799
Civil,-999,Oak Hill,26,Wilcox,131,AL,01,31.9209828,-87.0827629
Civil,-999,Montrose,140,Jasper,061,MS,28,32.1243161,-89.2356169
Civil,-999,McIntosh,238,Washington,129,AL,01,31.2662818,-88.0313903
Civil,County Seat,Meadville,449,Franklin,037,MS,28,31.4723928,-90.8967682
Civil,County Seat,Liberty,728,Amite,005,MS,28,31.1582312,-90.8123243
Civil,-999,Madisonville,748,Saint Tammany,103,LA,22,30.4043607,-90.1570232
Civil,County Seat,Livingston,1769,Livingston,063,LA,22,30.5021345,-90.7478737
Civil,-999,Golden Meadow,2101,Lafourche,057,LA,22,29.3791112,-90.2600787
Civil,-999,Indialantic,2720,Brevard,009,FL,12,28.0894599,-80.5656079
Census,-999,Elmo,180,Lake,047,MT,30,47.830498,-114.3495693
Census,-999,Fort Shaw,280,Cascade,013,MT,30,47.5055075,-111.8102651
Census,-999,Grayland,953,Grays Harbor,027,WA,53,46.8100926,-124.0932273
Census,-999,Barberton,5661,Clark,011,WA,53,45.6931723,-122.5989858
Census,-999,Eola,45,Polk,053,OR,41,44.9323414,-123.1198204
Census,-999,Garland,115,Park,029,WY,56,44.7796741,-108.6604043
Census,-999,Glide,1795,Douglas,019,OR,41,43.3015069,-123.1011754
Census,-999,McGill,1148,White Pine,033,NV,32,39.4049384,-114.7786281
Census,-999,Edwards,10266,Eagle,037,CO,08,39.644986,-106.5942
Census,-999,Cobb,1778,Lake,033,CA,06,38.8221258,-122.7230451
Census,-999,Halls Crossing,6,San Juan,037,UT,49,37.4569357,-110.7129205
Census,-999,Corralitos,2326,Santa Cruz,087,CA,06,36.988562,-121.8063418
Census,-999,Chilchinbito,506,Navajo,017,AZ,04,36.527222,-110.0823452
Census,-999,Chinle,4518,Apache,001,AZ,04,36.1544483,-109.5526072
Census,-999,Goodsprings,229,Clark,003,NV,32,35.8324766,-115.4341661
Census,-999,Alpaugh,1026,Tulare,107,CA,06,35.8877316,-119.4873422
Civil,-999,Spring Hope,1320,Nash,127,NC,37,35.9451536,-78.1119345
Census,-999,Crestline,10770,San Bernardino,071,CA,06,34.2419509,-117.2855993
Civil,-999,Rudy,61,Crawford,033,AR,05,35.5278646,-94.2707653
Civil,-999,Skyline,851,Jackson,071,AL,01,34.8139739,-86.1152603
Civil,-999,Resaca,544,Gordon,129,GA,13,34.5803628,-84.9432765
Census,-999,Highgrove,3988,Riverside,065,CA,06,34.0158479,-117.3333772
Civil,-999,Shady Dale,249,Jasper,159,GA,13,33.4006823,-83.5901713
Census,-999,Gold Canyon,10159,Pinal,021,AZ,04,33.364646,-111.461565
Civil,County Seat,Saint George,2084,Dorchester,035,SC,45,33.1859958,-80.5756534
Civil,-999,Dixie Inn,273,Webster,119,LA,22,32.5951503,-93.3385032
Civil,-999,Choudrant,845,Lincoln,061,LA,22,32.5301484,-92.5143122
Civil,-999,Simsboro,841,Lincoln,061,LA,22,32.5345953,-92.7884871
Civil,County Seat,Ridgeland,4036,Jasper,053,SC,45,32.4807435,-80.980386
Civil,-999,Shorter,474,Macon,087,AL,01,32.3948615,-85.916902
Civil,-999,North Hodge,388,Jackson,049,LA,22,32.2834885,-92.7159854
Civil,-999,South Mansfield,346,De Soto,031,LA,22,32.0218301,-93.7143492
Civil,-999,Clarks,1017,Caldwell,021,LA,22,32.0265486,-92.1390256
Census,-999,Gardendale,1574,Ector,135,TX,48,32.0203969,-102.3801456
Census,-999,Lake Brownwood,1532,Brown,049,TX,48,31.8357048,-99.007831
Census,-999,Christoval,504,Tom Green,451,TX,48,31.1935006,-100.4987052
Civil,-999,Roxie,497,Franklin,037,MS,28,31.5046128,-91.0689929
Civil,-999,Slaughter,997,East Feliciana,037,LA,22,30.7174063,-91.1414958
Civil,-999,Sorrento,1401,Ascension,005,LA,22,30.1843642,-90.8592632
Civil,-999,Tequesta,5629,Palm Beach,099,FL,12,26.9681123,-80.1286542
Census,-999,Havana,407,Hidalgo,215,TX,48,26.245072,-98.5094655
Census,-999,Lodge Pole,265,Blaine,005,MT,30,48.0347179,-108.5332039
Civil,County Seat,Chinook,1203,Blaine,005,MT,30,48.59,-109.2312849
Civil,-999,Auburn,70180,King,033,WA,53,47.3073228,-122.2284532
Civil,-999,Bellevue,122363,King,033,WA,53,47.610377,-122.2006786
Census,-999,Skokomish,617,Mason,045,WA,53,47.3334263,-123.1573772
Civil,County Seat,Kelso,11925,Cowlitz,015,WA,53,46.146779,-122.9084445
Civil,-999,Belgrade,7389,Gallatin,031,MT,30,45.7760403,-111.1768973
Civil,-999,Imbler,306,Union,061,OR,41,45.4595816,-117.9621587
Census,-999,Wamic,85,Wasco,065,OR,41,45.2281727,-121.2692327
Census,-999,Parkman,151,Sheridan,033,WY,56,44.9569123,-107.3325846
Civil,-999,John Day,1744,Grant,023,OR,41,44.4159883,-118.95301
Civil,-999,Boise City,205671,Ada,001,ID,16,43.5991149,-116.2306049
Civil,County Seat,Coquille,3866,Coos,011,OR,41,43.1770545,-124.1876075
Census,-999,Robertson,97,Uinta,041,WY,56,41.1852267,-110.4132149
Civil,-999,Draper,42274,Salt Lake,035,UT,49,40.5246711,-111.8638226
Census,-999,Whiterocks,289,Uintah,047,UT,49,40.4680114,-109.9307062
Census,-999,Tobin,12,Plumas,063,CA,06,39.9379409,-121.3085769
Civil,-999,Centennial,100377,Arapahoe,005,CO,08,39.579155,-104.8769227
Census,-999,Upper Lake,1052,Lake,033,CA,06,39.1646129,-122.9105515
Civil,County Seat,Aspen,6658,Pitkin,097,CO,08,39.1910983,-106.8175387
Census,-999,Pahrump,36441,Nye,023,NV,32,36.2082943,-115.9839147
Census,-999,Rio Linda,15106,Sacramento,067,CA,06,38.6910138,-121.4485654
Census,-999,Vallecito,442,Calaveras,009,CA,06,38.0901992,-120.4735322
Census,-999,Wallace,403,Calaveras,009,CA,06,38.1940853,-120.9779962
Civil,-999,Dos Palos,4950,Merced,047,CA,06,36.9860582,-120.6265722
Census,-999,Darwin,43,Inyo,027,CA,06,36.2679969,-117.5917348
Census,-999,East Fork,699,Navajo,017,AZ,04,33.7981065,-109.9303759
Census,-999,Whiteriver,4104,Navajo,017,AZ,04,33.8369944,-109.9642664
Census,-999,Moenkopi,964,Coconino,005,AZ,04,36.1111043,-111.2223624
Census,-999,Mountainaire,1119,Coconino,005,AZ,04,35.0852924,-111.6659925
Census,-999,Teec Nos Pos,730,Apache,001,AZ,04,36.9211097,-109.0856582
Census,-999,Picuris Pueblo,68,Taos,055,NM,35,36.2008581,-105.7100151
Census,-999,Cutler,5000,Tulare,107,CA,06,36.5232834,-119.2867823
Census,-999,Orosi,8770,Tulare,107,CA,06,36.5449499,-119.2873384
Census,-999,Santa Cruz,368,Santa Fe,049,NM,35,35.9922457,-106.0472452
Civil,-999,Clinton,9033,Custer,039,OK,40,35.519553,-98.99108999
Census,-999,Weedpatch,2658,Kern,029,CA,06,35.2380173,-118.9151002
Census,-999,Weldon,2642,Kern,029,CA,06,35.6657864,-118.2903579
Civil,-999,Beverly Hills,34109,Los Angeles,037,CA,06,34.0736204,-118.4003563
Census,-999,Wenden,728,La Paz,012,AZ,04,33.8225302,-113.5415936
Civil,-999,Amherst,721,Lamb,279,TX,48,34.0103679,-102.4154645
Civil,-999,Banning,29603,Riverside,065,CA,06,33.9255713,-116.8764103
Civil,County Seat,Benjamin,258,Knox,275,TX,48,33.5839808,-99.7923132
Civil,-999,Idalou,2250,Lubbock,303,TX,48,33.6664733,-101.6829424
Civil,-999,Del Mar,4161,San Diego,073,CA,06,32.9594891,-117.2653146
Census,-999,Palo Verde,171,Imperial,025,CA,06,33.432807,-114.7321814
Civil,-999,Justin,3246,Denton,121,TX,48,33.0848442,-97.2961286
Civil,-999,Irving,216290,Dallas,113,TX,48,32.8140177,-96.9488945
Civil,-999,Cottonwood,185,Kaufman,257,TX,48,32.4679173,-96.3891501
